,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
79,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915,-0.99963915
80,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319,-0.9996319
81,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443,-0.99962443
82,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686,-0.99961686
83,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091,-0.9996091
84,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012,-0.9996012
85,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314,-0.99959314
86,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849,-0.9995849
87,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657,-0.99957657
88,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568,-0.999568
89,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593,-0.9995593
90,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034,-0.99955034
91,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413,-0.9995413
92,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204,-0.99953204
93,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257,-0.99952257
94,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129,-0.9995129
95,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031,-0.9995031
96,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306,-0.99949306
97,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828,-0.9994828
